"","cand_a_female","picked_cand_a","region","gender","age","college","race","pid","ideo","considerwoman","considerwoman_n","horserace","demnom","favdnc","favmetoo","favblm","favaoc","unfavfb","unfavwallst","longprim","funding","candstrong","candwarm","candhumble","candassert","candcomp","perormot","suppclean","billionbad","sdo","believe","moderate","liberal","progressive","socialist","womenoffend","followmost","urbanicity"
"1125",TRUE,TRUE,"Midwest",0,35,1,"White","Independent","Moderate",FALSE,0,"Biden",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,1,1,0,1,"Motivate base",FALSE,TRUE,2.25,"Believe",1,0,0,0,FALSE,TRUE,"Suburb"
"1126",TRUE,FALSE,"West",1,29,1,"White","Democrat","Liberal/Very Liberal",TRUE,2,"Warren",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,0,0,1,0,"Motivate base",TRUE,TRUE,3,"Believe",0,1,1,0,FALSE,TRUE,"Suburb"
"1127",TRUE,FALSE,"South",1,29,1,"White","Democrat","Liberal/Very Liberal",TRUE,2,"Warren",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Don't know","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,0,1,1,0,"Motivate base",TRUE,FALSE,4,"Believe",0,1,0,0,TRUE,TRUE,"Suburb"
"1128",TRUE,TRUE,"South",1,30,1,"White","Independent","Moderate",TRUE,2,"Other",TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,0,0,1,1,"Persuade Trump voters",TRUE,FALSE,3,"Not sure",1,0,1,0,FALSE,TRUE,"Suburb"
"1129",TRUE,TRUE,"West",0,34,1,"White","Independent","Liberal/Very Liberal",TRUE,2,"Warren",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,1,1,1,1,"Motivate base",TRUE,FALSE,3.75,"Believe",0,1,0,0,FALSE,FALSE,"City"
"1130",FALSE,FALSE,"South",0,57,0,"White","Democrat","Liberal/Very Liberal",TRUE,2,"Warren",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,"Don't know","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",0,0,0,0,0,"Motivate base",TRUE,TRUE,3,"Believe",0,0,1,0,FALSE,TRUE,"Rural or other"
"1131",TRUE,TRUE,"South",0,45,0,"White","Democrat","Moderate",TRUE,1,"Biden",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,1,0,1,1,"Motivate base",TRUE,TRUE,2.5,"Believe",1,0,0,0,FALSE,FALSE,"Rural or other"
"1132",TRUE,TRUE,"Midwest",0,40,1,"White","Democrat","Liberal/Very Liberal",TRUE,2,"Harris",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"Don't know","Don't know",0,0,0,0,0,"Don't know",TRUE,FALSE,5.25,"Believe",0,0,0,0,FALSE,TRUE,"Suburb"
"1133",TRUE,TRUE,"West",0,41,0,"Hispanic","Democrat","Moderate",TRUE,1,"Other",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",0,0,0,0,1,"Motivate base",TRUE,TRUE,4.75,"Believe",0,0,1,0,FALSE,FALSE,"City"
"1134",TRUE,TRUE,"Northeast",1,50,0,"White","Democrat","Liberal/Very Liberal",TRUE,2,"Warren",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,0,0,1,0,"Motivate base",TRUE,FALSE,2.25,"Not sure",0,1,1,0,FALSE,TRUE,"City"
"1135",FALSE,TRUE,"Northeast",0,48,0,"Black","Democrat","Moderate",TRUE,1,"Bernie",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,1,1,0,1,"Persuade Trump voters",FALSE,TRUE,6.5,"Not sure",1,1,0,0,FALSE,FALSE,"Suburb"
"1136",FALSE,FALSE,"Northeast",1,55,0,"Black","Democrat","Moderate",TRUE,3,"Harris",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Don't know","Don't know",1,0,0,0,1,"Persuade Trump voters",TRUE,FALSE,2.25,"Presumption of innocence",1,0,0,0,TRUE,TRUE,"Suburb"
"1137",TRUE,TRUE,"Midwest",0,30,1,"White","Democrat","Liberal/Very Liberal",TRUE,2,"Warren",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",0,0,0,1,0,"Persuade Trump voters",TRUE,TRUE,4,"Believe",0,1,0,0,FALSE,FALSE,"Rural or other"
"1138",FALSE,FALSE,"Northeast",0,28,0,"White","Democrat","Moderate",TRUE,1,"Bernie",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,1,1,1,1,"Persuade Trump voters",TRUE,TRUE,1.5,"Presumption of innocence",0,0,0,0,FALSE,FALSE,"City"
"1139",FALSE,FALSE,"Northeast",0,34,0,"White","Democrat","Liberal/Very Liberal",TRUE,1,"Bernie",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,0,0,1,0,"Motivate base",TRUE,TRUE,3.25,"Believe",0,0,1,1,TRUE,TRUE,"Rural or other"
"1140",FALSE,FALSE,"Midwest",1,44,0,"White","Democrat","Liberal/Very Liberal",TRUE,2,"Pete",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","Don't know",1,1,1,1,1,"Motivate base",TRUE,TRUE,3.5,"Not sure",0,1,1,0,TRUE,FALSE,"City"
"1141",FALSE,FALSE,"South",0,28,1,"Black","Democrat","Liberal/Very Liberal",TRUE,2,"Harris",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,0,0,0,0,"Persuade Trump voters",FALSE,TRUE,6.25,"Not sure",0,0,1,0,FALSE,FALSE,"Rural or other"
"1142",TRUE,FALSE,"South",1,27,1,"White","Independent","Moderate",FALSE,0,"Biden",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",0,0,1,0,1,"Motivate base",FALSE,TRUE,4.5,"Presumption of innocence",1,0,0,0,TRUE,TRUE,"Rural or other"
"1143",TRUE,FALSE,"West",0,31,0,"Hispanic","Democrat","Moderate",FALSE,0,"Biden",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","Don't know",1,1,1,0,0,"Don't know",TRUE,TRUE,3.75,"Believe",1,0,0,0,FALSE,FALSE,"City"
"1144",TRUE,FALSE,"West",1,49,0,"White","Democrat","Moderate",TRUE,3,"Biden",FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,0,0,1,1,"Motivate base",FALSE,FALSE,3.25,"Not sure",1,0,0,0,TRUE,TRUE,"Rural or other"
"1145",FALSE,TRUE,"Northeast",1,51,0,"White","Democrat","Liberal/Very Liberal",TRUE,1,"Biden",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,0,0,1,0,"Motivate base",TRUE,TRUE,1.25,"Believe",0,1,1,0,FALSE,TRUE,"Suburb"
"1146",FALSE,TRUE,"South",1,37,1,"Black","Independent","Moderate",TRUE,2,"Warren",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,0,0,1,0,"Motivate base",FALSE,FALSE,5.5,"Presumption of innocence",1,0,0,0,FALSE,FALSE,"Suburb"
"1147",FALSE,FALSE,"South",0,44,0,"White","Democrat","Liberal/Very Liberal",TRUE,1,"Biden",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,0,0,0,0,"Motivate base",TRUE,TRUE,3.5,"Believe",0,1,0,0,TRUE,TRUE,"City"
"1148",TRUE,FALSE,"South",1,33,0,"White","Independent","Moderate",FALSE,0,"Pete",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",0,1,1,0,0,"Motivate base",TRUE,TRUE,2,"Believe",1,1,0,0,FALSE,TRUE,"Rural or other"
"1149",TRUE,TRUE,"Northeast",1,41,0,"White","Independent","Moderate",TRUE,3,"Pete",TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,"Don't know","Don't know",0,0,0,0,0,"Motivate base",TRUE,TRUE,1,"Not sure",0,0,1,0,TRUE,TRUE,"Suburb"
"1150",FALSE,TRUE,"Midwest",1,50,0,"White","Democrat","Conservative/Very conservative",FALSE,0,"Bernie",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",0,0,0,0,1,"Persuade Trump voters",FALSE,FALSE,6.75,"Presumption of innocence",1,0,0,0,FALSE,FALSE,"City"
"1151",FALSE,FALSE,"South",1,41,1,"Black","Democrat","Liberal/Very Liberal",TRUE,2,"Biden",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,0,0,1,0,"Motivate base",TRUE,FALSE,2,"Not sure",1,0,1,0,FALSE,TRUE,"City"
"1152",FALSE,FALSE,"Midwest",0,73,0,"White","Democrat","Moderate",TRUE,2,"Other",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,1,0,0,0,"Motivate base",TRUE,TRUE,2.75,"Believe",0,1,1,0,TRUE,FALSE,"Rural or other"
"1153",TRUE,FALSE,"South",0,42,0,"White","Independent","Liberal/Very Liberal",FALSE,0,"Bernie",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","Don't know",1,0,0,0,0,"Motivate base",FALSE,TRUE,2,"Presumption of innocence",0,1,0,0,FALSE,FALSE,"Rural or other"
"1154",FALSE,TRUE,"Northeast",0,62,0,"White","Democrat","Conservative/Very conservative",TRUE,1,"Bernie",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,1,1,1,1,"Persuade Trump voters",TRUE,TRUE,2.5,"Believe",0,0,1,0,FALSE,TRUE,"Rural or other"
"1155",TRUE,FALSE,"South",1,52,1,"Black","Independent","Moderate",TRUE,1,"Biden",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,0,1,0,1,"Motivate base",FALSE,FALSE,4.5,"Presumption of innocence",1,0,0,0,FALSE,TRUE,"Suburb"
"1156",TRUE,TRUE,"South",1,39,1,"Black","Democrat","Moderate",FALSE,0,"Other",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",0,1,0,1,1,"Persuade Trump voters",TRUE,TRUE,6,"Presumption of innocence",0,0,1,0,TRUE,TRUE,"Suburb"
"1157",FALSE,FALSE,"South",0,39,0,"White","Democrat","Liberal/Very Liberal",TRUE,3,"Warren",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"Don't know","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,0,0,1,0,"Motivate base",TRUE,TRUE,2.5,"Believe",0,1,1,0,FALSE,FALSE,"Rural or other"
"1158",FALSE,FALSE,"South",1,38,0,"White","Democrat","Liberal/Very Liberal",TRUE,3,"Warren",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",0,0,0,0,0,"Motivate base",TRUE,TRUE,4.25,"Presumption of innocence",0,1,1,1,FALSE,FALSE,"City"
"1159",TRUE,TRUE,"Midwest",0,47,0,"Black","Independent","Moderate",FALSE,0,"Other",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","Don't know",0,0,0,0,0,"Motivate base",FALSE,TRUE,1,"Believe",1,0,0,0,FALSE,FALSE,"City"
"1160",TRUE,TRUE,"Northeast",0,33,0,"White","Independent","Liberal/Very Liberal",TRUE,1,"Warren",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,0,0,1,0,"Motivate base",TRUE,TRUE,1.25,"Believe",0,1,1,1,FALSE,TRUE,"Rural or other"
"1161",FALSE,TRUE,"West",1,64,1,"White","Independent","Liberal/Very Liberal",TRUE,3,"Other",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,0,1,0,0,"Motivate base",FALSE,FALSE,6.5,"Presumption of innocence",1,0,0,0,TRUE,TRUE,"Suburb"
"1162",TRUE,TRUE,"West",1,46,1,"Black","Democrat","Moderate",TRUE,1,"Harris",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Long primary election campaigns among Democrats weaken the eventual nominee","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,1,0,1,0,"Motivate base",TRUE,TRUE,2.25,"Presumption of innocence",1,0,0,0,FALSE,TRUE,"Suburb"
"1163",FALSE,TRUE,"South",1,37,0,"Other","Independent","Moderate",TRUE,4,"Harris",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Don't know","Don't know",1,1,1,0,1,"Don't know",FALSE,FALSE,3.75,"Believe",0,0,0,0,FALSE,FALSE,"Rural or other"
"1164",FALSE,TRUE,"Midwest",1,29,1,"White","Democrat","Liberal/Very Liberal",FALSE,0,"Pete",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Don't know","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,1,1,0,0,"Persuade Trump voters",TRUE,TRUE,3,"Not sure",1,1,1,1,TRUE,TRUE,"Suburb"
"1165",TRUE,FALSE,"Midwest",0,40,0,"White","Democrat","Liberal/Very Liberal",TRUE,1,"Warren",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"Don't know","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",0,0,0,0,0,"Motivate base",TRUE,TRUE,1.75,"Believe",0,0,1,1,FALSE,TRUE,"Rural or other"
"1166",FALSE,FALSE,"West",1,24,0,"White","Democrat","Liberal/Very Liberal",FALSE,0,"Bernie",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",0,0,0,0,0,"Motivate base",TRUE,TRUE,1,"Presumption of innocence",0,1,1,0,FALSE,TRUE,"Suburb"
"1167",FALSE,TRUE,"South",0,48,0,"Black","Democrat","Liberal/Very Liberal",TRUE,1,"Other",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Don't know","Don't know",0,0,0,0,0,"Don't know",FALSE,FALSE,4,"Not sure",0,1,0,0,FALSE,FALSE,"City"
"1168",TRUE,TRUE,"West",0,39,0,"Hispanic","Independent","Moderate",TRUE,2,"Bernie",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Long primary election campaigns ensure the strongest Democrats emerge to advance the party’s agenda","The Democratic agenda is too important to be undercut by publicity stunts. Democratic candidates should welcome campaign spending from donors large and small, including Super PACs",1,0,0,1,1,"Persuade Trump voters",TRUE,TRUE,3,"Presumption of innocence",1,0,0,0,FALSE,FALSE,"Suburb"
"1169",FALSE,TRUE,"South",0,75,0,"White","Independent","Liberal/Very Liberal",FALSE,0,"Other",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Don't know","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",1,0,1,0,1,"Don't know",FALSE,TRUE,4,"Presumption of innocence",0,1,0,0,FALSE,TRUE,"Suburb"
"1170",TRUE,FALSE,"Midwest",0,33,0,"White","Democrat","Liberal/Very Liberal",FALSE,0,"Biden",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Don't know","The Democratic agenda is too important to be undercut by wealthy interests. Democratic candidates should refuse help from Super PACs",0,0,0,0,0,"Motivate base",FALSE,FALSE,5.5,"Not sure",0,1,0,0,FALSE,FALSE,"City"
